IDADE;CATEGORIA;TIPO;EMISSAO;VALIDADE;RENOVACAO
-21;B;C;07/10/2004;06/10/2009;1
45;B;C;07/10/2004;30/04/2007;1
66;D;C;07/10/2004;06/10/2009;1
-12;B;C;08/10/2004;08/10/2007;1
71;B;C;08/10/2004;08/10/2009;1
-24;B;C;08/10/2004;08/10/2009;1
60;B;C;08/10/2004;08/10/2009;1
52;B;C;08/10/2004;08/10/2009;1
44;B;C;07/10/2004;06/10/2009;1
44;B;C;07/10/2004;06/10/2009;1
51;B;C;07/10/2004;06/10/2009;1
54;AB;C;07/10/2004;05/10/2009;1
-13;B;C;07/10/2004;06/10/2007;1
71;B;C;07/10/2004;06/10/2009;1
-24;D;C;07/10/2004;06/10/2009;1
-10;B;C;07/10/2004;06/10/2007;1
43;B;C;07/10/2004;13/01/2008;1
61;B;C;07/10/2004;07/01/2007;1
47;B;C;07/10/2004;06/10/2009;1
-15;B;C;07/10/2004;06/10/2007;1
71;B;C;07/10/2004;06/10/2009;1
57;B;C;07/10/2004;06/10/2009;1
60;B;C;07/10/2004;06/10/2009;1
43;B;C;07/10/2004;06/10/2009;1
42;B;C;07/10/2004;11/12/2007;1
43;B;C;07/10/2004;09/07/2005;1
65;D;C;07/10/2004;06/10/2009;1
-4;B;C;07/10/2004;05/10/2007;1
47;B;P;07/10/2004;06/10/2005;1
58;B;C;07/10/2004;07/10/2009;1
43;B;P;07/10/2004;06/10/2005;1
45;B;P;07/10/2004;06/10/2005;1
40;B;P;07/10/2004;06/10/2005;1
54;B;P;07/10/2004;06/10/2005;1
50;B;P;07/10/2004;06/10/2005;1
71;B;P;07/10/2004;06/10/2005;1
52;B;P;07/10/2004;06/10/2005;1
46;B;P;07/10/2004;06/10/2005;1
47;B;P;07/10/2004;06/10/2005;1
40;B;P;07/10/2004;06/10/2005;1
45;B;P;07/10/2004;06/10/2005;1
45;B;C;07/10/2004;17/07/2008;1
56;B;C;07/10/2004;06/10/2009;1
70;B;C;07/10/2004;06/10/2009;1
71;B;C;07/10/2004;06/10/2009;1
59;C;C;08/10/2004;07/10/2009;1
71;B;C;08/10/2004;07/10/2009;1
62;B;C;08/10/2004;08/10/2009;1
-25;B;C;08/10/2004;08/10/2009;1
43;B;P;08/10/2004;23/10/2004;1
53;B;C;08/10/2004;17/07/2008;1
46;AB;C;08/10/2004;23/06/2009;1
40;B;P;08/10/2004;07/10/2005;1
51;B;P;08/10/2004;07/10/2005;1
60;A;C;07/10/2004;28/11/2007;1
74;B;C;07/10/2004;06/10/2009;1
49;B;C;07/10/2004;06/10/2009;1
47;AB;C;07/10/2004;13/03/2007;1
40;B;C;07/10/2004;22/07/2008;1
39;B;C;07/10/2004;06/08/2008;1
55;B;C;07/10/2004;23/05/2008;1
42;B;P;08/10/2004;07/10/2005;1
51;B;P;08/10/2004;07/10/2005;1
40;B;P;08/10/2004;07/10/2005;1
42;B;P;08/10/2004;07/10/2005;1
43;B;P;08/10/2004;07/10/2005;1
54;B;P;08/10/2004;07/10/2005;1
66;B;C;08/10/2004;06/10/2009;1
-24;B;C;08/10/2004;06/10/2009;1
60;C;C;08/10/2004;06/10/2009;1
48;B;C;08/10/2004;07/10/2009;1
-13;B;C;08/10/2004;06/10/2007;1
70;C;C;08/10/2004;07/10/2009;1
71;E;C;08/10/2004;06/10/2009;1
43;B;C;08/10/2004;07/10/2009;1
57;D;C;08/10/2004;06/10/2009;1
39;B;P;13/10/2004;12/10/2005;1
42;A;P;13/10/2004;12/10/2005;1
40;B;P;13/10/2004;12/10/2005;1
38;B;P;13/10/2004;12/10/2005;1
56;B;C;08/10/2004;08/05/2008;1
-24;D;C;08/10/2004;07/10/2009;1
65;C;C;08/10/2004;07/10/2009;1
53;B;C;08/10/2004;07/10/2009;1
60;AB;C;08/10/2004;07/10/2009;1
69;B;C;08/10/2004;07/10/2009;1
54;D;C;08/10/2004;07/10/2009;1
50;B;C;08/10/2004;07/10/2009;1
72;B;C;08/10/2004;07/10/2009;1
40;B;C;08/10/2004;04/02/2008;1
60;D;C;08/10/2004;07/10/2009;1
49;B;C;08/10/2004;07/10/2009;1
69;B;C;08/10/2004;08/10/2009;1
42;B;P;08/10/2004;05/10/2005;1
48;B;C;08/10/2004;07/10/2009;1
52;B;C;08/10/2004;07/10/2009;1
-20;D;C;08/10/2004;07/10/2009;1
44;B;C;08/10/2004;01/10/2009;1
68;B;C;08/10/2004;06/10/2009;1
44;B;C;08/10/2004;06/10/2009;1
49;B;C;07/10/2004;06/10/2009;1
-12;B;C;07/10/2004;06/10/2007;1
60;B;C;07/10/2004;06/10/2009;1
-20;B;C;07/10/2004;05/10/2009;1
71;D;C;07/10/2004;05/10/2009;1
-10;B;C;07/10/2004;05/10/2007;1
40;B;P;08/10/2004;07/10/2005;1
50;B;C;08/10/2004;06/10/2009;1
46;B;P;08/10/2004;07/10/2005;1
56;E;C;08/10/2004;09/08/2009;1
67;D;C;08/10/2004;07/10/2009;1
67;C;C;08/10/2004;07/10/2009;1
51;B;C;08/10/2004;07/10/2009;1
60;C;C;08/10/2004;07/10/2009;1
48;B;P;13/10/2004;12/10/2005;1
43;B;P;13/10/2004;12/10/2005;1
38;B;P;13/10/2004;12/10/2005;1
39;B;P;13/10/2004;12/10/2005;1
38;B;P;13/10/2004;12/10/2005;1
41;B;P;13/10/2004;12/10/2005;1
38;B;P;13/10/2004;12/10/2005;1
38;B;P;13/10/2004;12/10/2005;1
40;B;P;13/10/2004;12/10/2005;1
39;B;P;13/10/2004;12/10/2005;1
70;B;C;08/10/2004;06/10/2009;1
58;B;C;08/10/2004;06/10/2009;1
-4;B;C;08/10/2004;07/10/2005;1
65;B;C;08/10/2004;08/10/2009;1
50;B;C;08/10/2004;08/10/2009;1
49;B;C;08/10/2004;08/10/2009;1
50;B;C;13/10/2004;08/10/2009;1
52;B;C;13/10/2004;08/10/2009;1
63;C;C;13/10/2004;08/10/2009;1
-6;B;C;13/10/2004;08/10/2007;1
43;B;C;13/10/2004;08/10/2009;1
65;B;C;13/10/2004;08/10/2009;1
49;B;C;13/10/2004;08/10/2009;1
49;C;C;13/10/2004;08/10/2009;1
49;B;C;13/10/2004;08/10/2009;1
57;C;C;08/10/2004;07/10/2009;1
51;B;C;07/10/2004;06/10/2009;1
58;C;C;07/10/2004;05/10/2009;1
48;B;C;07/10/2004;06/10/2009;1
48;B;C;07/10/2004;05/10/2009;1
-8;B;C;07/10/2004;05/10/2007;1
-22;B;C;07/10/2004;06/10/2009;1
1;B;C;07/10/2004;06/10/2007;1
-15;B;C;07/10/2004;05/10/2007;1
55;AD;C;07/10/2004;06/10/2009;1
48;A;C;07/10/2004;06/10/2009;1
61;D;C;07/10/2004;06/10/2009;1
43;B;C;07/10/2004;02/08/2008;1
40;A;C;07/10/2004;01/08/2007;1
62;B;C;08/10/2004;01/07/2009;1
-22;B;C;08/10/2004;07/10/2009;1
52;C;C;08/10/2004;07/10/2009;1
68;B;C;08/10/2004;24/07/2008;1
67;D;C;08/10/2004;07/10/2009;1
47;B;C;08/10/2004;04/07/2008;1
53;C;C;08/10/2004;07/10/2009;1
59;B;C;08/10/2004;16/12/2007;1
64;C;C;08/10/2004;07/10/2009;1
61;B;C;08/10/2004;08/10/2009;1
43;B;C;08/10/2004;08/10/2009;1
65;B;C;08/10/2004;08/10/2009;1
48;B;C;08/10/2004;08/10/2009;1
-25;B;C;08/10/2004;06/10/2009;1
49;C;C;08/10/2004;06/10/2009;1
70;C;C;08/10/2004;07/10/2009;1
52;AD;C;08/10/2004;07/10/2009;1
65;D;C;08/10/2004;06/10/2009;1
45;B;C;08/10/2004;06/10/2009;1
-10;D;C;08/10/2004;06/10/2007;1
55;C;C;08/10/2004;06/10/2009;1
60;B;C;08/10/2004;07/10/2009;1
44;B;C;08/10/2004;07/10/2009;1
52;B;C;08/10/2004;07/10/2009;1
71;B;C;08/10/2004;07/10/2009;1
-19;C;C;08/10/2004;07/10/2009;1
65;B;C;08/10/2004;07/10/2009;1
-23;B;C;08/10/2004;07/10/2009;1
40;B;C;08/10/2004;21/01/2008;1
66;D;C;08/10/2004;07/10/2009;1
55;B;C;08/10/2004;14/04/2009;1
65;B;C;08/10/2004;07/10/2009;1
-19;B;C;08/10/2004;07/10/2009;1
56;B;C;08/10/2004;29/04/2008;1
40;B;C;08/10/2004;13/01/2008;1
48;B;C;08/10/2004;10/07/2008;1
42;B;C;08/10/2004;06/09/2007;1
40;B;C;08/10/2004;30/01/2008;1
45;B;C;08/10/2004;23/04/2008;1
47;B;C;07/10/2004;08/01/2008;1
52;AB;C;07/10/2004;06/10/2009;1
39;B;C;07/10/2004;10/07/2008;1
42;B;C;07/10/2004;06/09/2007;1
48;AC;C;07/10/2004;06/10/2009;1
54;AB;C;07/10/2004;06/10/2009;1
48;B;C;07/10/2004;18/04/2007;1
41;B;C;07/10/2004;02/06/2008;1
-25;C;C;07/10/2004;06/10/2009;1
70;D;C;07/10/2004;07/10/2009;1
54;AE;C;07/10/2004;07/10/2009;1
49;B;C;07/10/2004;07/10/2009;1
64;AB;C;07/10/2004;07/10/2009;1
60;B;C;08/10/2004;08/10/2009;1
51;B;C;08/10/2004;08/10/2009;1
51;B;C;08/10/2004;08/10/2009;1
43;B;C;08/10/2004;19/08/2008;1
45;AB;C;08/10/2004;08/10/2009;1
62;B;C;08/10/2004;08/10/2009;1
74;B;C;08/10/2004;08/10/2009;1
56;B;C;08/10/2004;08/10/2009;1
44;B;C;08/10/2004;28/07/2009;1
49;B;C;08/10/2004;03/02/2008;1
39;B;P;13/10/2004;12/10/2005;1
38;B;P;13/10/2004;12/10/2005;1
38;B;P;13/10/2004;12/10/2005;1
47;B;C;08/10/2004;15/01/2008;1
51;B;C;08/10/2004;07/10/2009;1
70;B;C;08/10/2004;07/10/2009;1
39;B;C;08/10/2004;23/05/2008;1
71;B;C;08/10/2004;06/02/2006;1
74;B;C;08/10/2004;07/10/2009;1
65;B;C;08/10/2004;07/10/2009;1
40;B;C;08/10/2004;28/05/2007;1
43;B;C;08/10/2004;16/06/2008;1
57;AB;C;08/10/2004;24/01/2007;1
39;B;C;08/10/2004;11/07/2008;1
42;B;C;08/10/2004;17/10/2007;1
65;D;C;08/10/2004;07/10/2009;1
63;B;C;08/10/2004;07/10/2009;1
59;C;C;08/10/2004;07/10/2009;1
50;B;C;08/10/2004;23/07/2008;1
43;B;C;08/10/2004;31/01/2007;1
54;B;C;08/10/2004;18/08/2008;1
59;B;C;08/10/2004;21/05/2008;1
69;B;C;08/10/2004;27/08/2008;1
58;B;C;08/10/2004;01/02/2008;1
40;C;C;08/10/2004;13/09/2009;1
55;AB;C;08/10/2004;07/10/2009;1
-25;B;C;08/10/2004;07/10/2009;1
50;AC;C;08/10/2004;07/10/2009;1
-9;B;C;08/10/2004;07/10/2007;1
64;AC;C;07/10/2004;07/10/2009;1
64;AB;C;07/10/2004;07/10/2009;1
60;B;C;07/10/2004;07/10/2009;1
69;B;C;07/10/2004;07/10/2009;1
51;B;C;07/10/2004;07/10/2009;1
59;AB;C;07/10/2004;07/10/2009;1
60;C;C;07/10/2004;07/10/2009;1
49;B;C;07/10/2004;07/10/2009;1
57;AB;C;07/10/2004;07/10/2009;1
57;AC;C;07/10/2004;07/10/2009;1
44;B;C;08/10/2004;07/10/2009;1
-19;B;C;08/10/2004;07/10/2009;1
60;B;C;08/10/2004;07/10/2009;1
40;B;P;13/10/2004;12/10/2005;1
39;B;P;13/10/2004;12/10/2005;1
38;B;P;13/10/2004;12/10/2005;1
38;B;P;13/10/2004;12/10/2005;1
38;B;P;13/10/2004;12/10/2005;1
38;B;P;13/10/2004;12/10/2005;1
38;B;P;13/10/2004;12/10/2005;1
43;B;P;13/10/2004;12/10/2005;1
45;B;P;13/10/2004;12/10/2005;1
42;B;P;13/10/2004;12/10/2005;1
42;B;P;13/10/2004;12/10/2005;1
59;B;C;08/10/2004;07/10/2009;1
60;C;C;08/10/2004;07/10/2009;1
60;AB;C;08/10/2004;06/10/2009;1
47;B;C;08/10/2004;07/10/2009;1
57;AC;C;08/10/2004;06/10/2009;1
72;B;C;08/10/2004;07/10/2009;1
48;B;C;08/10/2004;07/10/2009;1
64;C;C;08/10/2004;07/10/2009;1
59;D;C;08/10/2004;06/10/2009;1
70;B;C;08/10/2004;07/10/2009;1
62;B;C;08/10/2004;31/03/2008;1
40;B;C;08/10/2004;18/06/2008;1
39;B;C;08/10/2004;19/08/2008;1
46;B;C;08/10/2004;23/04/2006;1
53;B;C;08/10/2004;29/07/2008;1
72;AB;C;08/10/2004;07/10/2009;1
44;B;C;08/10/2004;30/04/2008;1
43;B;C;08/10/2004;02/07/2008;1
-21;B;C;08/10/2004;07/10/2009;1
-20;C;C;08/10/2004;07/10/2009;1
-24;C;C;08/10/2004;07/10/2009;1
48;B;C;08/10/2004;10/09/2007;1
49;B;C;08/10/2004;15/01/2008;1
62;B;P;08/10/2004;07/10/2005;1
50;B;P;08/10/2004;07/10/2005;1
40;B;P;08/10/2004;07/10/2005;1
49;B;C;08/10/2004;07/10/2009;1
61;C;C;08/10/2004;08/10/2009;1
52;D;C;08/10/2004;07/10/2009;1
54;AC;C;08/10/2004;07/10/2009;1
60;C;C;08/10/2004;07/10/2009;1
-24;D;C;08/10/2004;07/10/2009;1
65;D;C;08/10/2004;07/10/2009;1
49;AB;C;08/10/2004;07/10/2009;1
66;B;C;08/10/2004;07/10/2009;1
58;B;C;08/10/2004;07/10/2009;1
56;B;C;08/10/2004;18/01/2007;1
54;C;C;08/10/2004;07/10/2009;1
61;B;C;08/10/2004;26/09/2007;1
67;B;C;07/10/2004;06/10/2009;1
72;B;C;07/10/2004;06/10/2009;1
61;B;C;08/10/2004;07/10/2009;1
50;B;C;08/10/2004;07/10/2009;1
60;D;C;08/10/2004;30/01/2008;1
44;B;C;08/10/2004;25/03/2007;1
44;A;C;08/10/2004;30/04/2008;1
-14;B;C;08/10/2004;07/10/2007;1
61;B;C;08/10/2004;06/10/2009;1
72;C;C;08/10/2004;06/10/2009;1
43;B;C;08/10/2004;07/10/2009;1
70;D;C;08/10/2004;30/09/2009;1
-22;D;C;08/10/2004;08/10/2009;1
60;AD;C;08/10/2004;08/10/2009;1
-15;B;C;08/10/2004;08/10/2007;1
64;D;C;08/10/2004;08/10/2009;1
43;B;C;08/10/2004;08/10/2009;1
50;B;C;08/10/2004;08/10/2009;1
44;B;C;08/10/2004;14/09/2005;1
54;B;C;08/10/2004;12/05/2009;1
58;B;C;08/10/2004;11/01/2005;1
48;B;C;08/10/2004;18/01/2006;1
48;B;C;08/10/2004;12/09/2008;1
47;B;C;08/10/2004;02/09/2007;1
38;B;P;08/10/2004;07/10/2005;1
70;B;C;07/10/2004;07/10/2009;1
44;AB;C;07/10/2004;07/10/2009;1
55;B;C;07/10/2004;07/10/2009;1
63;AB;C;07/10/2004;07/10/2009;1
49;B;C;07/10/2004;07/10/2009;1
51;AE;C;07/10/2004;07/10/2009;1
70;B;C;07/10/2004;07/10/2006;1
44;B;C;07/10/2004;07/10/2009;1
58;B;C;07/10/2004;07/10/2009;1
59;AB;C;07/10/2004;07/10/2009;1
53;B;C;07/10/2004;07/10/2009;1
59;B;C;08/10/2004;08/10/2009;1
43;D;C;08/10/2004;09/08/2009;1
51;AB;C;07/10/2004;05/10/2009;1
47;B;C;07/10/2004;06/10/2009;1
43;B;C;07/10/2004;05/10/2009;1
45;AB;C;07/10/2004;05/10/2009;1
46;B;C;07/10/2004;05/10/2009;1
60;B;C;07/10/2004;06/10/2009;1
65;B;C;07/10/2004;06/10/2009;1
53;D;C;07/10/2004;06/10/2009;1
49;B;C;07/10/2004;27/06/2008;1
56;AB;C;10/01/2019;08/01/2024;0
57;AB;C;10/01/2019;06/01/2024;0
66;B;C;11/01/2019;09/01/2024;0
61;AB;C;11/01/2019;09/01/2024;0
64;B;C;14/01/2019;13/01/2024;0
53;D;C;15/01/2019;13/01/2024;0
52;AB;C;15/01/2019;13/01/2024;0
50;D;C;15/01/2019;13/01/2024;0
53;B;C;15/01/2019;06/01/2024;0
61;B;C;16/01/2019;14/01/2024;0
56;C;C;16/01/2019;14/01/2024;0
57;B;C;16/01/2019;13/01/2024;0
55;AB;C;16/01/2019;14/01/2024;0
69;B;C;16/01/2019;14/01/2024;0
56;B;C;16/01/2019;14/01/2024;0
59;B;C;16/01/2019;14/01/2024;0
58;B;C;16/01/2019;13/01/2024;0
51;B;C;16/01/2019;14/01/2024;0
68;B;C;16/01/2019;13/01/2024;0
57;B;C;16/01/2019;13/01/2024;0
52;AB;C;16/01/2019;14/01/2024;0
51;B;C;16/01/2019;14/01/2024;0
57;B;C;16/01/2019;13/01/2024;0
55;AB;C;16/01/2019;14/01/2024;0
56;B;C;16/01/2019;13/01/2024;0
66;B;C;17/01/2019;16/01/2024;0
65;AB;C;17/01/2019;16/01/2024;0
67;B;C;17/01/2019;16/01/2024;0
53;B;C;17/01/2019;16/01/2024;0
52;B;C;17/01/2019;16/01/2024;0
60;B;C;18/01/2019;06/01/2024;0
65;D;C;18/01/2019;17/01/2024;0
56;B;C;18/01/2019;17/01/2024;0
61;AB;C;18/01/2019;17/01/2024;0
53;AB;C;18/01/2019;17/01/2024;0
51;E;C;21/01/2019;17/01/2024;0
56;B;C;22/01/2019;20/01/2024;0
59;B;C;22/01/2019;20/01/2024;0
55;AB;C;24/01/2019;23/01/2024;0
58;B;C;24/01/2019;23/01/2024;0
61;B;C;24/01/2019;23/01/2024;0
51;B;C;24/01/2019;23/01/2024;0
51;B;C;24/01/2019;23/01/2024;0
63;D;C;24/01/2019;23/01/2024;0
58;AB;C;02/01/2019;01/01/2024;0
61;B;C;02/01/2019;01/01/2024;0
54;AB;C;02/01/2019;01/01/2024;0
56;AB;C;08/01/2019;07/01/2024;0
60;B;C;09/01/2019;07/01/2024;0
63;B;C;09/01/2019;07/01/2024;0
66;B;C;10/01/2019;08/01/2024;0
58;B;C;10/01/2019;08/01/2024;0
60;B;C;10/01/2019;08/01/2024;0
67;B;C;11/01/2019;09/01/2024;0
52;B;C;11/01/2019;09/01/2024;0
54;B;C;11/01/2019;09/01/2024;0
55;AC;C;14/01/2019;13/01/2024;0
57;B;C;14/01/2019;13/01/2024;0
68;B;C;14/01/2019;13/01/2024;0
60;B;C;15/01/2019;06/01/2024;0
55;AD;C;16/01/2019;13/01/2024;0
60;B;C;16/01/2019;14/01/2024;0
52;AB;C;16/01/2019;13/01/2024;0
66;B;C;16/01/2019;14/01/2024;0
68;B;C;16/01/2019;14/01/2024;0
55;AB;C;16/01/2019;14/01/2024;0
50;B;C;16/01/2019;14/01/2024;0
61;B;C;16/01/2019;14/01/2024;0
50;B;C;16/01/2019;13/01/2024;0
50;B;C;16/01/2019;14/01/2024;0
53;B;C;16/01/2019;14/01/2024;0
55;B;C;16/01/2019;14/01/2024;0
53;B;C;16/01/2019;14/01/2024;0
57;B;C;16/01/2019;14/01/2024;0
53;B;C;16/01/2019;14/01/2024;0
52;B;C;16/01/2019;14/01/2024;0
66;B;C;16/01/2019;14/01/2024;0
51;B;C;17/01/2019;16/01/2024;0
57;AB;C;17/01/2019;16/01/2024;0
66;B;C;17/01/2019;16/01/2024;0
61;B;C;18/01/2019;17/01/2024;0
61;B;C;18/01/2019;17/01/2024;0
53;B;C;18/01/2019;17/01/2024;0
51;B;C;18/01/2019;17/01/2024;0
51;B;C;18/01/2019;17/01/2024;0
55;AB;C;18/01/2019;17/01/2024;0
63;B;C;18/01/2019;17/01/2024;0
52;B;C;18/01/2019;17/01/2024;0
52;B;C;18/01/2019;17/01/2024;0
54;B;C;21/01/2019;17/01/2024;0
59;B;C;21/01/2019;17/01/2024;0
52;B;C;22/01/2019;21/01/2024;0
63;B;C;22/01/2019;21/01/2024;0
58;B;C;30/01/2019;29/01/2024;0
63;B;C;30/01/2019;29/01/2024;0
61;AB;C;30/01/2019;29/01/2024;0
61;B;C;30/01/2019;29/01/2024;0
53;AB;C;30/01/2019;29/01/2024;0
67;B;C;02/01/2019;01/01/2024;0
59;B;C;02/01/2019;01/01/2024;0
66;B;C;08/01/2019;06/01/2024;0
50;AB;C;08/01/2019;07/01/2024;0
61;B;C;08/01/2019;07/01/2024;0
58;D;C;09/01/2019;07/01/2024;0
52;B;C;09/01/2019;07/01/2024;0
58;B;C;09/01/2019;07/01/2024;0
58;B;C;09/01/2019;07/01/2024;0
61;B;C;10/01/2019;08/01/2024;0
54;B;C;10/01/2019;08/01/2024;0
56;B;C;10/01/2019;08/01/2024;0
62;B;C;10/01/2019;08/01/2024;0
63;B;C;11/01/2019;09/01/2024;0
55;B;C;11/01/2019;09/01/2024;0
65;B;C;14/01/2019;13/01/2024;0
64;B;C;14/01/2019;13/01/2024;0
53;B;C;15/01/2019;13/01/2024;0
53;B;C;16/01/2019;13/01/2024;0
60;B;C;16/01/2019;14/01/2024;0
61;B;C;16/01/2019;13/01/2024;0
69;AB;C;16/01/2019;14/01/2024;0
66;B;C;16/01/2019;14/01/2024;0
68;B;C;16/01/2019;14/01/2024;0
61;B;C;16/01/2019;14/01/2024;0
53;B;C;16/01/2019;14/01/2024;0
59;B;C;16/01/2019;14/01/2024;0
68;B;C;16/01/2019;14/01/2024;0
53;A;C;17/01/2019;16/01/2024;0
62;B;C;17/01/2019;16/01/2024;0
65;AB;C;17/01/2019;16/01/2024;0
64;B;C;17/01/2019;16/01/2024;0
69;B;C;17/01/2019;16/01/2024;0
59;C;C;17/01/2019;16/01/2024;0
66;AC;C;17/01/2019;16/01/2024;0
66;AD;C;17/01/2019;16/01/2024;0
63;B;C;18/01/2019;17/01/2024;0
53;B;C;18/01/2019;17/01/2024;0
54;B;C;18/01/2019;17/01/2024;0
65;B;C;18/01/2019;17/01/2024;0
50;B;C;18/01/2019;17/01/2024;0
51;B;C;18/01/2019;17/01/2024;0
61;B;C;18/01/2019;17/01/2024;0
64;B;C;22/01/2019;21/01/2024;0
50;B;C;22/01/2019;21/01/2024;0
54;AB;C;31/01/2019;29/01/2024;0
64;B;C;31/01/2019;29/01/2024;0
53;B;C;31/01/2019;29/01/2024;0
64;D;C;31/01/2019;29/01/2024;0
51;B;C;31/01/2019;29/01/2024;0
68;B;C;02/01/2019;01/01/2024;0
58;B;C;02/01/2019;01/01/2024;0
59;B;C;08/01/2019;07/01/2024;0
58;D;C;08/01/2019;07/01/2024;0
61;B;C;08/01/2019;07/01/2024;0
59;B;C;08/01/2019;07/01/2024;0
53;AD;C;08/01/2019;07/01/2024;0
55;B;C;08/01/2019;07/01/2024;0
61;B;C;09/01/2019;07/01/2024;0
65;AE;C;09/01/2019;07/01/2024;0
53;AD;C;09/01/2019;07/01/2024;0
56;B;C;09/01/2019;07/01/2024;0
65;B;C;11/01/2019;09/01/2024;0
55;B;C;14/01/2019;13/01/2024;0
60;C;C;14/01/2019;13/01/2024;0
60;B;C;14/01/2019;13/01/2024;0
51;B;C;15/01/2019;13/01/2024;0
65;D;C;15/01/2019;13/01/2024;0
52;B;C;15/01/2019;13/01/2024;0
50;B;C;16/01/2019;14/01/2024;0
64;B;C;16/01/2019;14/01/2024;0
61;D;C;16/01/2019;13/01/2024;0
57;B;C;16/01/2019;15/01/2024;0
61;AB;C;17/01/2019;16/01/2024;0
53;B;C;17/01/2019;16/01/2024;0
50;AB;C;17/01/2019;16/01/2024;0
61;B;C;17/01/2019;16/01/2024;0
53;B;C;17/01/2019;16/01/2024;0
58;B;C;17/01/2019;16/01/2024;0
60;D;C;17/01/2019;16/01/2024;0
54;B;C;17/01/2019;16/01/2024;0
54;AB;C;18/01/2019;17/01/2024;0
50;B;C;18/01/2019;17/01/2024;0
65;B;C;18/01/2019;17/01/2024;0
61;B;C;18/01/2019;17/01/2024;0
55;B;C;18/01/2019;17/01/2024;0
52;AD;C;18/01/2019;17/01/2024;0
65;B;C;22/01/2019;20/01/2024;0
53;B;C;31/01/2019;29/01/2024;0
52;B;C;31/01/2019;29/01/2024;0
50;B;C;31/01/2019;29/01/2024;0
56;B;C;31/01/2019;29/01/2024;0
61;B;C;31/01/2019;29/01/2024;0
58;B;C;31/01/2019;29/01/2024;0
52;B;C;31/01/2019;29/01/2024;0
58;B;C;31/01/2019;29/01/2024;0
51;B;C;31/01/2019;29/01/2024;0
62;B;C;31/01/2019;29/01/2024;0
51;B;C;31/01/2019;29/01/2024;0
54;B;C;31/01/2019;29/01/2024;0
59;B;C;31/01/2019;29/01/2024;0
65;AB;C;08/01/2019;06/01/2024;0
50;B;C;08/01/2019;06/01/2024;0
69;D;C;08/01/2019;06/01/2024;0
50;AB;C;08/01/2019;07/01/2024;0
50;AB;C;08/01/2019;07/01/2024;0
66;B;C;08/01/2019;07/01/2024;0
53;B;C;08/01/2019;07/01/2024;0
57;D;C;09/01/2019;07/01/2024;0
62;B;C;09/01/2019;06/01/2024;0
59;B;C;10/01/2019;08/01/2024;0
50;B;C;10/01/2019;09/01/2024;0
62;B;C;10/01/2019;09/01/2024;0
66;B;C;10/01/2019;09/01/2024;0
60;B;C;10/01/2019;09/01/2024;0
66;AB;C;10/01/2019;09/01/2024;0
66;B;C;11/01/2019;09/01/2024;0
56;D;C;11/01/2019;09/01/2024;0
64;B;C;11/01/2019;09/01/2024;0
68;B;C;14/01/2019;13/01/2024;0
50;B;C;14/01/2019;09/01/2024;0
60;B;C;14/01/2019;13/01/2024;0
52;B;C;15/01/2019;13/01/2024;0
64;B;C;15/01/2019;13/01/2024;0
55;B;C;15/01/2019;13/01/2024;0
64;B;C;15/01/2019;13/01/2024;0
55;AB;C;16/01/2019;14/01/2024;0
51;B;C;16/01/2019;14/01/2024;0
55;B;C;16/01/2019;15/01/2024;0
53;D;C;16/01/2019;15/01/2024;0
61;B;C;16/01/2019;15/01/2024;0
61;B;C;16/01/2019;15/01/2024;0
61;B;C;17/01/2019;16/01/2024;0
52;AC;C;17/01/2019;16/01/2024;0
63;B;C;17/01/2019;16/01/2024;0
60;B;C;17/01/2019;16/01/2024;0
52;B;C;17/01/2019;16/01/2024;0
55;D;C;17/01/2019;16/01/2024;0
53;B;C;17/01/2019;16/01/2024;0
59;B;C;17/01/2019;16/01/2024;0
53;B;C;18/01/2019;17/01/2024;0
66;B;C;18/01/2019;17/01/2024;0
55;B;C;18/01/2019;17/01/2024;0
56;AB;C;31/01/2019;29/01/2024;0
66;AB;C;31/01/2019;29/01/2024;0
61;B;C;31/01/2019;29/01/2024;0
61;B;C;31/01/2019;29/01/2024;0
67;D;C;31/01/2019;29/01/2024;0
62;B;C;02/01/2019;01/01/2024;0
61;B;C;08/01/2019;06/01/2024;0
54;B;C;08/01/2019;06/01/2024;0
60;B;C;08/01/2019;06/01/2024;0
61;B;C;08/01/2019;07/01/2024;0
67;B;C;08/01/2019;06/01/2024;0
50;B;C;09/01/2019;07/01/2024;0
58;C;C;09/01/2019;06/01/2024;0
64;B;C;09/01/2019;07/01/2024;0
56;B;C;09/01/2019;07/01/2024;0
58;B;C;09/01/2019;07/01/2024;0
50;B;C;09/01/2019;07/01/2024;0
57;B;C;10/01/2019;08/01/2024;0
66;B;C;10/01/2019;09/01/2024;0
66;B;C;11/01/2019;09/01/2024;0
50;B;C;11/01/2019;09/01/2024;0
61;C;C;14/01/2019;13/01/2024;0
54;B;C;14/01/2019;13/01/2024;0
50;B;C;14/01/2019;13/01/2024;0
51;B;C;14/01/2019;13/01/2024;0
66;B;C;14/01/2019;13/01/2024;0
66;B;C;14/01/2019;13/01/2024;0
54;B;C;14/01/2019;13/01/2024;0
58;B;C;15/01/2019;13/01/2024;0
51;B;C;15/01/2019;13/01/2024;0
53;AD;C;15/01/2019;13/01/2024;0
57;B;C;16/01/2019;15/01/2024;0
55;B;C;16/01/2019;15/01/2024;0
63;B;C;17/01/2019;15/01/2024;0
